harvest,wall,location,point,count,season,cut,year,numb_yrs_grow,origin,spp,type,size,stems.per.acre
gas_line,protected,perimeter,824,1,2021,2017,2021,4,veg,bta,diversity,exp_short,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,veg,bta,diversity,exp_med,1155.4768968283274
gas_line,protected,perimeter,824,1,2021,2017,2021,4,veg,bta,diversity,exp_tall,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,veg,bta,diversity,exp_sapl,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,veg,bta,diversity,suppressed,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,veg,bta,diversity,exposed,1155.4768968283274
gas_line,protected,perimeter,824,1,2021,2017,2021,4,veg,bta,diversity,total,1155.4768968283274
gas_line,protected,perimeter,824,1,2021,2017,2021,4,veg,bta,diversity,winners,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_short,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_med,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_tall,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_sapl,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_short,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_med,385.1589656094425
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_tall,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_sapl,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,suppressed,0
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,exposed,385.1589656094425
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,total,385.1589656094425
gas_line,protected,perimeter,824,1,2021,2017,2021,4,singl/unk,pb,diversity,winners,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_short,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_med,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_tall,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_sapl,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_short,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_med,385.1589656094425
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_tall,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_sapl,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,suppressed,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,exposed,385.1589656094425
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,total,385.1589656094425
gas_line,protected,perimeter,825,1,2021,2017,2021,4,singl/unk,pb,diversity,winners,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,sup_short,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,sup_med,385.1589656094425
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,sup_tall,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,sup_sapl,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,exp_short,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,exp_med,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,exp_tall,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,exp_sapl,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,suppressed,385.1589656094425
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,exposed,0
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,total,385.1589656094425
gas_line,protected,perimeter,825,1,2021,2017,2021,4,veg,qa,diversity,winners,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,sup_short,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,sup_med,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,sup_tall,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,sup_sapl,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,exp_short,5064.179241029922
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,exp_med,1540.63586243777
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,exp_tall,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,exp_sapl,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,suppressed,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,exposed,6604.815103467692
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,total,6604.815103467692
gas_line,protected,perimeter,826,1,2021,2017,2021,4,veg,bta,diversity,winners,385.1589656094425
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_short,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_med,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_tall,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_sapl,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_short,1012.8358482059843
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_med,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_tall,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_sapl,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,suppressed,0
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,exposed,1012.8358482059843
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,total,1012.8358482059843
gas_line,protected,perimeter,826,1,2021,2017,2021,4,singl/unk,svb,diversity,winners,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,sup_short,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,sup_med,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,sup_tall,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,sup_sapl,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,exp_short,3038.507544617953
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,exp_med,4621.90758731331
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,exp_tall,385.1589656094425
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,exp_sapl,385.1589656094425
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,suppressed,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,exposed,8430.733063150146
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,total,8430.733063150146
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,qa,diversity,winners,1540.63586243777
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,sup_short,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,sup_med,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,sup_tall,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,sup_sapl,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,exp_short,5064.179241029922
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,exp_med,2696.1127592660973
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,exp_tall,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,exp_sapl,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,suppressed,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,exposed,7760.29200029602
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,total,7760.29200029602
gas_line,protected,perimeter,827,1,2021,2017,2021,4,veg,bta,diversity,winners,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,sup_short,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,sup_med,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,sup_tall,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,sup_sapl,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,exp_short,1012.8358482059843
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,exp_med,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,exp_tall,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,exp_sapl,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,suppressed,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,exposed,1012.8358482059843
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,total,1012.8358482059843
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,wi,diversity,winners,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_short,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_med,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_tall,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_sapl,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_short,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_med,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_tall,385.1589656094425
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_sapl,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,suppressed,0
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,exposed,385.1589656094425
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,total,385.1589656094425
gas_line,protected,perimeter,827,1,2021,2017,2021,4,singl/unk,pb,diversity,winners,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,sup_short,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,sup_med,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,sup_tall,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,sup_sapl,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,exp_short,5064.179241029922
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,exp_med,3466.4306904849823
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,exp_tall,770.317931218885
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,exp_sapl,385.1589656094425
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,suppressed,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,exposed,9686.08682834323
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,total,9686.08682834323
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,qa,diversity,winners,385.1589656094425
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,sup_short,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,sup_med,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,sup_tall,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,sup_sapl,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,exp_short,3038.507544617953
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,exp_med,385.1589656094425
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,exp_tall,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,exp_sapl,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,suppressed,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,exposed,3423.6665102273955
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,total,3423.6665102273955
gas_line,protected,perimeter,828,1,2021,2017,2021,4,veg,bta,diversity,winners,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_short,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_med,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_tall,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_sapl,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_short,5064.179241029922
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_med,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_tall,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_sapl,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,suppressed,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,exposed,5064.179241029922
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,total,5064.179241029922
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,svb,diversity,winners,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_short,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_med,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_tall,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_sapl,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_short,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_med,385.1589656094425
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_tall,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_sapl,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,suppressed,0
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,exposed,385.1589656094425
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,total,385.1589656094425
gas_line,protected,perimeter,828,1,2021,2017,2021,4,singl/unk,pb,diversity,winners,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_short,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_med,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_tall,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_sapl,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_short,1012.8358482059843
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_med,1540.63586243777
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_tall,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_sapl,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,suppressed,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,exposed,2553.4717106437542
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,total,2553.4717106437542
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,svb,diversity,winners,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,sup_short,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,sup_med,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,sup_tall,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,sup_sapl,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,exp_short,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,exp_med,385.1589656094425
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,exp_tall,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,exp_sapl,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,suppressed,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,exposed,385.1589656094425
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,total,385.1589656094425
gas_line,protected,perimeter,829,1,2021,2017,2021,4,veg,qa,diversity,winners,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_short,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_med,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_tall,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,sup_sapl,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_short,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_med,385.1589656094425
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_tall,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,exp_sapl,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,suppressed,0
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,exposed,385.1589656094425
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,total,385.1589656094425
gas_line,protected,perimeter,829,1,2021,2017,2021,4,singl/unk,pb,diversity,winners,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_short,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_med,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_tall,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,sup_sapl,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_short,2025.6716964119687
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_med,770.317931218885
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_tall,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,exp_sapl,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,suppressed,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,exposed,2795.9896276308536
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,total,2795.9896276308536
gas_line,protected,perimeter,830,1,2021,2017,2021,4,singl/unk,svb,diversity,winners,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,veg,qa,diversity,sup_short,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,veg,qa,diversity,sup_med,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,veg,qa,diversity,sup_tall,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,veg,qa,diversity,sup_sapl,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,veg,qa,diversity,exp_short,1012.8358482059843
gas_line,protected,perimeter,830,1,2021,2017,2021,4,veg,qa,diversity,exp_med,3851.5896560944248
gas_line,protected,perimeter,830,1,2021,2017,2021,4,veg,qa,diversity,exp_tall,0
gas_line,protected,perimeter,830,1,2021,2017,2021,4,veg,qa,diversity,exp_sapl,0
